apparent_temperature_quality,apparent_temperature_snapshot_id,apparent_temperature_source_value,apparent_temperature_value,apparent_temperature_value_id,cloud_cover_quality,cloud_cover_snapshot_id,cloud_cover_source_value,cloud_cover_value,cloud_cover_value_id,local_date,local_hour,location_id,measurement_id,period_end,period_start,pm25,precipitation_quality,precipitation_snapshot_id,precipitation_source_value,precipitation_value,precipitation_value_id,quality,relative_humidity_2m_quality,relative_humidity_2m_snapshot_id,relative_humidity_2m_source_value,relative_humidity_2m_value,relative_humidity_2m_value_id,response_id,revision,sensor_id,shortwave_radiation_quality,shortwave_radiation_snapshot_id,shortwave_radiation_source_value,shortwave_radiation_value,shortwave_radiation_value_id,source_pm25,surface_pressure_quality,surface_pressure_snapshot_id,surface_pressure_source_value,surface_pressure_value,surface_pressure_value_id,temperature_2m_quality,temperature_2m_snapshot_id,temperature_2m_source_value,temperature_2m_value,temperature_2m_value_id,weekday,wind_direction_10m_quality,wind_direction_10m_snapshot_id,wind_direction_10m_source_value,wind_direction_10m_value,wind_direction_10m_value_id,wind_speed_10m_quality,wind_speed_10m_snapshot_id,wind_speed_10m_source_value,wind_speed_10m_value,wind_speed_10m_value_id
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,36.0,36.0,3435,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4443,2026-06-09,9,cmt8,217,2026-06-09T03:00:00+00:00,2026-06-09T02:00:00+00:00,15.3,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.1,0.1,3772,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,84.0,84.0,3603,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,590.0,590.0,4612,15.3,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1009.4,1009.4,4275,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,30.0,30.0,3267,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,232.0,232.0,4107,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.95,3.95,3939
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,37.7,37.7,3436,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4444,2026-06-09,10,cmt8,218,2026-06-09T04:00:00+00:00,2026-06-09T03:00:00+00:00,16.1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.2,0.2,3773,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,75.0,75.0,3604,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,681.0,681.0,4613,16.1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1009.2,1009.2,4276,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,31.5,31.5,3268,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,229.0,229.0,4108,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.44,3.44,3940
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,38.2,38.2,3437,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4445,2026-06-09,11,cmt8,219,2026-06-09T05:00:00+00:00,2026-06-09T04:00:00+00:00,37.6,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.2,0.2,3774,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,73.0,73.0,3605,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,723.0,723.0,4614,37.6,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1008.6,1008.6,4277,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,31.6,31.6,3269,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,221.0,221.0,4109,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.12,3.12,3941
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,38.8,38.8,3438,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4446,2026-06-09,12,cmt8,220,2026-06-09T06:00:00+00:00,2026-06-09T05:00:00+00:00,14.8,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.2,0.2,3775,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,71.0,71.0,3606,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,695.0,695.0,4615,14.8,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1008.2,1008.2,4278,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,32.0,32.0,3270,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,226.0,226.0,4110,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.08,3.08,3942
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,38.7,38.7,3439,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4447,2026-06-09,13,cmt8,221,2026-06-09T07:00:00+00:00,2026-06-09T06:00:00+00:00,7.7,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.4,2.4,3776,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,72.0,72.0,3607,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,318.0,318.0,4616,7.7,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1007.5,1007.5,4279,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,31.9,31.9,3271,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,217.0,217.0,4111,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.11,3.11,3943
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,37.6,37.6,3440,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4448,2026-06-09,14,cmt8,222,2026-06-09T08:00:00+00:00,2026-06-09T07:00:00+00:00,11.2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.1,0.1,3777,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,73.0,73.0,3608,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,157.0,157.0,4617,11.2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1007.1,1007.1,4280,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,31.7,31.7,3272,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,230.0,230.0,4112,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.94,2.94,3944
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,36.3,36.3,3441,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4449,2026-06-09,15,cmt8,223,2026-06-09T09:00:00+00:00,2026-06-09T08:00:00+00:00,20.3,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1.6,1.6,3778,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,77.0,77.0,3609,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,312.0,312.0,4618,20.3,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1006.4,1006.4,4281,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,30.3,30.3,3273,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,258.0,258.0,4113,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.35,2.35,3945
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,35.9,35.9,3442,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,92.0,92.0,4450,2026-06-09,16,cmt8,224,2026-06-09T10:00:00+00:00,2026-06-09T09:00:00+00:00,27.3,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.3,3.3,3779,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,79.0,79.0,3610,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,234.0,234.0,4619,27.3,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1007.0,1007.0,4282,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,30.0,30.0,3274,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,242.0,242.0,4114,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.73,2.73,3946
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,34.8,34.8,3443,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,86.0,86.0,4451,2026-06-09,17,cmt8,225,2026-06-09T11:00:00+00:00,2026-06-09T10:00:00+00:00,27.8,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.4,0.4,3780,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,84.0,84.0,3611,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,49.0,49.0,4620,27.8,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1006.5,1006.5,4283,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,28.8,28.8,3275,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,215.0,215.0,4115,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.51,2.51,3947
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.9,33.9,3444,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,89.0,89.0,4452,2026-06-09,18,cmt8,226,2026-06-09T12:00:00+00:00,2026-06-09T11:00:00+00:00,25.8,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3781,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,87.0,87.0,3612,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4621,25.8,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1006.4,1006.4,4284,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,27.8,27.8,3276,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,210.0,210.0,4116,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1.79,1.79,3948
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,34.0,34.0,3445,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,92.0,92.0,4453,2026-06-09,19,cmt8,227,2026-06-09T13:00:00+00:00,2026-06-09T12:00:00+00:00,23.2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3782,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,86.0,86.0,3613,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4622,23.2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1007.4,1007.4,4285,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,28.1,28.1,3277,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,215.0,215.0,4117,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.19,2.19,3949
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,34.0,34.0,3446,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,93.0,93.0,4454,2026-06-09,20,cmt8,228,2026-06-09T14:00:00+00:00,2026-06-09T13:00:00+00:00,28.1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3783,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,87.0,87.0,3614,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4623,28.1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1008.4,1008.4,4286,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,28.0,28.0,3278,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,208.0,208.0,4118,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.15,2.15,3950
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.7,33.7,3447,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,92.0,92.0,4455,2026-06-09,21,cmt8,229,2026-06-09T15:00:00+00:00,2026-06-09T14:00:00+00:00,26.6,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3784,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,89.0,89.0,3615,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4624,26.6,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1009.2,1009.2,4287,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,27.7,27.7,3279,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,207.0,207.0,4119,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.12,2.12,3951
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.6,33.6,3448,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,96.0,96.0,4456,2026-06-09,22,cmt8,230,2026-06-09T16:00:00+00:00,2026-06-09T15:00:00+00:00,21.2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3785,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,89.0,89.0,3616,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4625,21.2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1009.7,1009.7,4288,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,27.6,27.6,3280,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,214.0,214.0,4120,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.3,2.3,3952
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.6,33.6,3449,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,97.0,97.0,4457,2026-06-09,23,cmt8,231,2026-06-09T17:00:00+00:00,2026-06-09T16:00:00+00:00,18.0,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3786,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,89.0,89.0,3617,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4626,18.0,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1010.2,1010.2,4289,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,27.7,27.7,3281,1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,222.0,222.0,4121,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.48,2.48,3953
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.9,33.9,3450,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4458,2026-06-10,0,cmt8,232,2026-06-09T18:00:00+00:00,2026-06-09T17:00:00+00:00,10.9,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3787,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,90.0,90.0,3618,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4627,10.9,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1009.9,1009.9,4290,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,27.8,27.8,3282,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,222.0,222.0,4122,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.41,2.41,3954
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.3,33.3,3451,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,99.0,99.0,4459,2026-06-10,1,cmt8,233,2026-06-09T19:00:00+00:00,2026-06-09T18:00:00+00:00,11.6,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3788,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,92.0,92.0,3619,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4628,11.6,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1009.3,1009.3,4291,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,27.2,27.2,3283,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,220.0,220.0,4123,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.27,2.27,3955
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.3,33.3,3452,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,98.0,98.0,4460,2026-06-10,2,cmt8,234,2026-06-09T20:00:00+00:00,2026-06-09T19:00:00+00:00,14.8,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3789,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,93.0,93.0,3620,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4629,14.8,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1008.4,1008.4,4292,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,27.1,27.1,3284,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,221.0,221.0,4124,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.13,2.13,3956
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.3,33.3,3453,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,98.0,98.0,4461,2026-06-10,3,cmt8,235,2026-06-09T21:00:00+00:00,2026-06-09T20:00:00+00:00,22.4,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3790,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,94.0,94.0,3621,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4630,22.4,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1008.1,1008.1,4293,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,26.9,26.9,3285,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,216.0,216.0,4125,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1.79,1.79,3957
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,33.3,33.3,3454,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,96.0,96.0,4462,2026-06-10,4,cmt8,236,2026-06-09T22:00:00+00:00,2026-06-09T21:00:00+00:00,13.9,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3791,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,93.0,93.0,3622,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,4631,13.9,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1007.7,1007.7,4294,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,26.9,26.9,3286,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,207.0,207.0,4126,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1.57,1.57,3958
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,32.5,32.5,3455,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,97.0,97.0,4463,2026-06-10,5,cmt8,237,2026-06-09T23:00:00+00:00,2026-06-09T22:00:00+00:00,18.7,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3792,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,96.0,96.0,3623,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,9.0,9.0,4632,18.7,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1008.4,1008.4,4295,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,26.2,26.2,3287,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,193.0,193.0,4127,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1.29,1.29,3959
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,32.4,32.4,3456,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,98.0,98.0,4464,2026-06-10,6,cmt8,238,2026-06-10T00:00:00+00:00,2026-06-09T23:00:00+00:00,29.4,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.0,0.0,3793,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,95.0,95.0,3624,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,132.0,132.0,4633,29.4,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1009.1,1009.1,4296,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,26.3,26.3,3288,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,198.0,198.0,4128,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1.63,1.63,3960
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,34.1,34.1,3457,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,99.0,99.0,4465,2026-06-10,7,cmt8,239,2026-06-10T01:00:00+00:00,2026-06-10T00:00:00+00:00,22.6,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.1,0.1,3794,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,86.0,86.0,3625,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,303.0,303.0,4634,22.6,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1009.7,1009.7,4297,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,28.1,28.1,3289,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,220.0,220.0,4129,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,2.02,2.02,3961
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,34.7,34.7,3458,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,99.0,99.0,4466,2026-06-10,8,cmt8,240,2026-06-10T02:00:00+00:00,2026-06-10T01:00:00+00:00,25.0,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.1,0.1,3795,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,82.0,82.0,3626,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,507.0,507.0,4635,25.0,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1010.2,1010.2,4298,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,29.1,29.1,3290,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,229.0,229.0,4130,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.3,3.3,3962
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,35.6,35.6,3459,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4467,2026-06-10,9,cmt8,241,2026-06-10T03:00:00+00:00,2026-06-10T02:00:00+00:00,20.4,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.1,0.1,3796,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,78.0,78.0,3627,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,627.0,627.0,4636,20.4,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1010.5,1010.5,4299,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,30.2,30.2,3291,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,233.0,233.0,4131,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.64,3.64,3963
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,37.3,37.3,3460,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4468,2026-06-10,10,cmt8,242,2026-06-10T04:00:00+00:00,2026-06-10T03:00:00+00:00,14.7,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.2,0.2,3797,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,71.0,71.0,3628,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,744.0,744.0,4637,14.7,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1010.6,1010.6,4300,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,31.5,31.5,3292,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,235.0,235.0,4132,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.41,3.41,3964
accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,38.7,38.7,3461,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,100.0,100.0,4469,2026-06-10,11,cmt8,243,2026-06-10T05:00:00+00:00,2026-06-10T04:00:00+00:00,16.1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,0.1,0.1,3798,accepted,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,68.0,68.0,3629,7e950778-6b23-48fd-a082-166e2845b958,1,openaq_11357424,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,788.0,788.0,4638,16.1,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,1010.2,1010.2,4301,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,32.1,32.1,3293,2,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,235.0,235.0,4133,accepted,ee236eeb-59a7-4e5e-8872-d83ed8e39b51,3.12,3.12,3965
